"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.545710042E0,2.727638394E0,-2.680028960E1,6.522759680E0,2.771717749E1
5.555677042E0,1.292948020E0,-2.552764078E1,6.268871237E0,2.631788185E1
5.565644042E0,-1.953426111E-1,-2.436710413E1,5.854028828E0,2.506119662E1
5.575611042E0,-1.586222137E0,-2.317776877E1,5.608712404E0,2.389942929E1
5.585579042E0,-2.706184959E0,-2.187026118E1,5.378491151E0,2.268391343E1
5.595546042E0,-3.665012552E0,-2.061709528E1,4.974816924E0,2.152314425E1
5.605513042E0,-4.415268792E0,-1.946322913E1,4.693722264E0,2.050226610E1
5.615480042E0,-4.987997133E0,-1.842290656E1,4.607499515E0,1.963447614E1
5.625448042E0,-5.844194396E0,-1.784134015E1,4.706910075E0,1.935518093E1
5.635415042E0,-6.627282168E0,-1.743548023E1,5.009928285E0,1.931362786E1
5.645382042E0,-7.049285077E0,-1.676177106E1,5.448898644E0,1.898262062E1
5.655349042E0,-7.201461203E0,-1.603322904E1,5.882846246E0,1.853465287E1
5.665317042E0,-7.192268795E0,-1.550604174E1,6.072157454E0,1.813938138E1
5.675284042E0,-7.630666128E0,-1.533570767E1,6.200586283E0,1.821697740E1
5.685251042E0,-8.147137823E0,-1.509726055E1,6.476727474E0,1.833715162E1
5.695218042E0,-8.382098243E0,-1.450134040E1,6.565742562E0,1.799048137E1
5.705185042E0,-8.451086032E0,-1.399129480E1,6.556969984E0,1.761167342E1
5.715153042E0,-8.677693121E0,-1.358663239E1,6.753368018E0,1.747875617E1
5.725120042E0,-8.709540566E0,-1.315111072E1,6.939039334E0,1.723247158E1
5.735087042E0,-8.773244811E0,-1.289082074E1,7.134538066E0,1.714773214E1
5.745054042E0,-8.866262317E0,-1.262050163E1,7.318451709E0,1.707183072E1
5.755022042E0,-8.827105268E0,-1.214094691E1,7.407494279E0,1.673891725E1
5.764989042E0,-8.912837729E0,-1.159489064E1,7.531624820E0,1.645009234E1
5.774956042E0,-8.820241222E0,-1.102361417E1,7.599940764E0,1.603358426E1
5.784923042E0,-8.623114625E0,-1.046142192E1,7.593422288E0,1.553896768E1
5.794891042E0,-8.331165487E0,-1.029071129E1,7.389119403E0,1.516265619E1
5.804858042E0,-8.062984695E0,-1.033449641E1,6.951973960E0,1.483723290E1
5.814825042E0,-8.326719264E0,-1.060850279E1,6.574076014E0,1.500310170E1
5.824792042E0,-8.986970483E0,-1.134072621E1,6.554351601E0,1.588512620E1
5.834760042E0,-9.417489277E0,-1.222197295E1,6.962904160E0,1.692772168E1
5.844727042E0,-9.878063929E0,-1.280619048E1,7.299588591E0,1.774425697E1
5.854694042E0,-1.003423604E1,-1.348944465E1,7.454763755E0,1.839088123E1
5.864661042E0,-9.807088087E0,-1.398165625E1,7.365888416E0,1.859897847E1
5.874628042E0,-9.096675358E0,-1.422397422E1,7.124116573E0,1.832550087E1
5.884596042E0,-7.850572307E0,-1.399206195E1,6.701617236E0,1.738737924E1
5.894563042E0,-6.970634179E0,-1.333594471E1,6.092215742E0,1.623429256E1
5.904530042E0,-6.203893468E0,-1.298563335E1,5.673714731E0,1.546951862E1
5.914497042E0,-4.984313972E0,-1.318918428E1,5.213134232E0,1.503245609E1
5.924465042E0,-4.268267452E0,-1.374760858E1,3.949079643E0,1.492682413E1
5.934432042E0,-4.180821757E0,-1.408652957E1,2.249507477E0,1.486505532E1
5.944399042E0,-4.071796328E0,-1.408371238E1,5.245402676E-1,1.466988828E1
5.954366042E0,-4.007645355E0,-1.370936662E1,-9.988634777E-1,1.431801951E1
5.964334042E0,-3.873444155E0,-1.354358636E1,-2.036765014E0,1.423308515E1
5.974301042E0,-3.494572062E0,-1.377251304E1,-2.171865224E0,1.437397467E1
5.984268042E0,-2.849315443E0,-1.410347363E1,-1.376415854E0,1.445410279E1
5.994235042E0,-2.389807908E0,-1.467978924E1,5.124689832E-1,1.488186878E1
6.004203042E0,-1.617612330E0,-1.590650000E1,2.501795536E0,1.618308971E1
6.014170042E0,-7.427080697E-1,-1.700399080E1,3.996074300E0,1.748301828E1
6.024137042E0,1.353899395E-1,-1.802256875E1,5.102207873E0,1.873135980E1
6.034104042E0,1.035017982E0,-1.890894115E1,5.338590921E0,1.967536203E1
6.044071042E0,2.125812553E0,-1.948070295E1,5.054811512E0,2.023778609E1
6.054039042E0,3.407119936E0,-2.002959980E1,4.296867353E0,2.076671383E1
6.064006042E0,4.606724174E0,-2.073466408E1,3.185726810E0,2.147782711E1
6.073973042E0,5.494137967E0,-2.139767518E1,2.285286005E0,2.220965077E1
6.083940042E0,6.135978059E0,-2.199266446E1,1.723506575E0,2.289755427E1
6.093908042E0,6.436139612E0,-2.282735215E1,1.439435974E0,2.376097379E1
6.103875042E0,7.100579191E0,-2.373848634E1,1.813654414E0,2.484397917E1
6.113842042E0,8.208674505E0,-2.413894109E1,2.517492971E0,2.562047199E1
6.123809042E0,9.214652874E0,-2.445794647E1,2.647204095E0,2.626991935E1
6.133777042E0,1.025379899E1,-2.487118323E1,2.419692442E0,2.701057313E1
6.143744042E0,1.152558711E1,-2.481222459E1,2.239310663E0,2.744995737E1
6.153711042E0,1.300259963E1,-2.451011065E1,1.891585958E0,2.780991224E1
6.163678042E0,1.431315361E1,-2.413482232E1,1.794373659E0,2.811717965E1
6.173646042E0,1.561331359E1,-2.347453835E1,1.474374257E0,2.823124672E1
6.183613042E0,1.708011921E1,-2.270013077E1,1.070210034E0,2.842836187E1
6.193580042E0,1.816363634E1,-2.183795181E1,9.553533228E-1,2.842052998E1
6.203547042E0,1.902789106E1,-2.086129606E1,1.049089891E0,2.825517476E1
6.213515042E0,1.973483230E1,-1.990660244E1,1.322157054E0,2.806215469E1
6.223482042E0,2.011968902E1,-1.907640073E1,1.965954209E0,2.779525008E1
6.233449042E0,2.041736843E1,-1.815060757E1,2.966833953E0,2.747936667E1
6.243416042E0,2.073164925E1,-1.730978615E1,4.304655844E0,2.734885809E1
6.253383042E0,2.044298859E1,-1.655129001E1,5.783338330E0,2.693154258E1
6.263351042E0,1.988378661E1,-1.555516186E1,6.888416480E0,2.616826918E1
6.273318042E0,1.938328483E1,-1.441504485E1,7.647352327E0,2.533746725E1
6.283285042E0,1.874854852E1,-1.347151007E1,7.580742016E0,2.429932725E1
6.293252042E0,1.838876700E1,-1.259081999E1,7.237909822E0,2.343208993E1
6.303220042E0,1.814827921E1,-1.159370015E1,7.213819878E0,2.271151952E1
6.313187042E0,1.794897803E1,-1.084623069E1,7.371446779E0,2.222936707E1
6.323154042E0,1.816184007E1,-9.971432269E0,7.970565943E0,2.219936526E1
6.333121042E0,1.853261436E1,-8.674378334E0,8.701458544E0,2.223551248E1
6.343088167E0,1.902652632E1,-7.423419755E0,8.995199854E0,2.231657423E1
6.353055167E0,1.973164440E1,-5.898330842E0,9.384822053E0,2.263190187E1
6.363022167E0,2.030684669E1,-4.472749261E0,1.004999078E1,2.309493068E1
6.372989167E0,2.075706827E1,-3.425588951E0,1.029415998E1,2.342136359E1
6.382957167E0,2.090101970E1,-2.268224999E0,1.036910725E1,2.344175451E1
6.392924167E0,2.047667557E1,-1.217338843E0,1.075876687E1,2.316305724E1
6.402891167E0,1.962628459E1,-4.879068768E-1,1.112890030E1,2.256726660E1
6.412858167E0,1.849058457E1,5.684195280E-2,1.136183466E1,2.170244769E1
6.422825167E0,1.758704006E1,1.913378531E-1,1.170695370E1,2.112802294E1
6.432793167E0,1.693046089E1,2.668832946E-1,1.274848080E1,2.119517623E1
6.442760167E0,1.657024317E1,5.277036113E-1,1.410483369E1,2.176689604E1
6.452727167E0,1.627592825E1,1.247102925E0,1.548750139E1,2.250164006E1
6.462694167E0,1.609529373E1,1.956160269E0,1.640835599E1,2.306770880E1
6.472662167E0,1.621390567E1,2.584732443E0,1.663115596E1,2.337021453E1
6.482629167E0,1.672558147E1,3.812564115E0,1.685728065E1,2.405095906E1
6.492596167E0,1.817191716E1,5.285198241E0,1.769118833E1,2.590617761E1
6.502563167E0,2.021169846E1,6.397285448E0,1.807810210E1,2.786136736E1
6.512531167E0,2.233188015E1,7.213875427E0,1.776712963E1,2.943507711E1
6.522498167E0,2.405353199E1,7.729310410E0,1.734440634E1,3.064544129E1
6.532465167E0,2.468922022E1,8.328237786E0,1.683889584E1,3.102362894E1
6.542432167E0,2.434249203E1,8.014580859E0,1.579339497E1,3.010351722E1
6.552400167E0,2.287490171E1,6.938842283E0,1.446748034E1,2.794130720E1
6.562367167E0,2.086439976E1,6.155033550E0,1.315644104E1,2.542242231E1
6.572334167E0,1.906401165E1,5.145564392E0,1.196908906E1,2.309052763E1
6.582301167E0,1.742056983E1,4.046126466E0,1.066603003E1,2.082334241E1
6.592268167E0,1.629874643E1,3.199045597E0,9.772194827E0,1.927119144E1
6.602236167E0,1.569410340E1,2.322730404E0,8.997076811E0,1.823862246E1
6.612203167E0,1.536295452E1,1.431510074E0,7.826294083E0,1.730088067E1
6.622170167E0,1.546377573E1,5.372696561E-1,6.522693021E0,1.679174031E1
6.632137167E0,1.582901036E1,-4.027918822E-1,5.100804541E0,1.663544460E1
6.642105167E0,1.617557015E1,-1.374272849E0,3.885131277E0,1.669227188E1
6.652072167E0,1.638172660E1,-2.761715966E0,3.333587398E0,1.694405047E1
6.662039167E0,1.674118535E1,-4.450184271E0,3.043279865E0,1.758786455E1
6.672006167E0,1.694522628E1,-6.141407783E0,3.212828946E0,1.830791777E1
6.681974167E0,1.713310551E1,-7.446298156E0,3.569227265E0,1.901920198E1
6.691941167E0,1.749839978E1,-9.078163074E0,3.492645990E0,2.002013026E1
6.701908167E0,1.796060581E1,-1.120823532E1,3.200801224E0,2.141151626E1
6.711875167E0,1.831775257E1,-1.338645062E1,3.011740277E0,2.288684554E1
6.721843167E0,1.922666950E1,-1.579949946E1,2.950138398E0,2.505977493E1
6.731810167E0,2.060441852E1,-1.803503852E1,3.102080928E0,2.755771367E1
6.741777167E0,2.203039537E1,-2.001050981E1,3.147171439E0,2.992763791E1
6.751744167E0,2.332331298E1,-2.209079477E1,3.022680709E0,3.226634068E1
6.761711167E0,2.417343499E1,-2.397888877E1,3.349929489E0,3.421350747E1
6.771679167E0,2.423036114E1,-2.574505195E1,4.011084688E0,3.558099073E1
6.781646167E0,2.370888540E1,-2.741496996E1,4.676458068E0,3.654532918E1
6.791613167E0,2.268299843E1,-2.875415309E1,5.440698509E0,3.702594952E1
6.801580167E0,2.172797504E1,-3.007281482E1,5.801547729E0,3.755179152E1
6.811548167E0,2.097061560E1,-3.111819875E1,5.757294831E0,3.796387040E1
6.821515167E0,1.997343378E1,-3.254650747E1,5.023904300E0,3.851561787E1
6.831482167E0,1.869068447E1,-3.405628896E1,3.599519058E0,3.901447220E1
6.841449167E0,1.806515636E1,-3.548686172E1,1.419128448E0,3.984571689E1
6.851417167E0,1.613714459E1,-3.569655457E1,-1.760374439E-1,3.917502307E1
6.861384167E0,1.345068463E1,-3.592514562E1,-4.627440421E-1,3.836340883E1
6.871351167E0,1.027121785E1,-3.534632506E1,-9.711862671E-1,3.682124135E1
6.881318167E0,7.507111537E0,-3.335254849E1,-1.542606586E0,3.422175988E1
6.891286167E0,5.804232770E0,-3.086685969E1,-1.783538768E0,3.145843537E1
6.901253167E0,5.238964891E0,-2.841940935E1,-1.848688445E0,2.895733464E1
6.911220167E0,5.413310151E0,-2.631497772E1,-1.742694798E0,2.692246208E1
6.921187167E0,5.975459125E0,-2.453218740E1,-1.355569360E0,2.528580429E1
6.931154167E0,6.595660425E0,-2.331069469E1,-9.198792887E-1,2.424329601E1
6.941122167E0,6.587365565E0,-2.270493484E1,-8.794551480E-1,2.365757580E1
6.951089167E0,4.749527214E0,-2.286626654E1,-2.284238183E-1,2.335543474E1
6.961056167E0,2.177951590E0,-2.316639710E1,2.318093562E-1,2.326970484E1
6.971023167E0,8.203351200E-2,-2.268798494E1,1.837270441E-1,2.268887713E1
6.980991167E0,-1.341617904E0,-2.182087092E1,5.160284758E-2,2.186213643E1
6.990958167E0,-2.064988647E0,-2.076756051E1,-2.631293821E-1,2.087163110E1
7.000925167E0,-2.101637825E0,-1.958514826E1,-4.838225967E-1,1.970352755E1
7.010892167E0,-1.663491923E0,-1.878083217E1,-5.270048690E-1,1.886172305E1
7.020860167E0,-6.742669952E-1,-1.812973652E1,-5.298169412E-1,1.815000518E1
7.030827167E0,-7.456451261E-1,-1.767147970E1,-6.819899976E-1,1.770034723E1
7.040794167E0,-2.042832377E0,-1.784438187E1,-3.783136833E-1,1.796491719E1
7.050761167E0,-3.610276766E0,-1.809343116E1,-3.248028892E-1,1.845296308E1
7.060729167E0,-5.019542277E0,-1.794853715E1,-2.262428069E-1,1.863858837E1
7.070696167E0,-5.834702611E0,-1.744501119E1,-6.831667498E-2,1.839502208E1
7.080663167E0,-5.577631529E0,-1.684747253E1,-3.754177035E-1,1.775072513E1
7.090630167E0,-4.497129226E0,-1.609513234E1,-8.545525874E-1,1.673343111E1
7.100597167E0,-3.473843098E0,-1.536241541E1,-1.606671166E0,1.583201773E1
7.110565167E0,-2.979654558E0,-1.484866969E1,-2.259905726E0,1.531236450E1
7.120532167E0,-2.892338671E0,-1.405041249E1,-2.394930800E0,1.454356928E1
7.130499167E0,-3.025162268E0,-1.303257830E1,-2.098162971E0,1.354259915E1
7.140466167E0,-2.839461715E0,-1.210724824E1,-1.908694326E0,1.258137976E1
7.150434167E0,-2.415086006E0,-1.093482654E1,-1.606835765E0,1.131304526E1
7.160401167E0,-2.625495138E0,-9.986457274E0,-1.705580327E0,1.046573255E1
7.170368167E0,-3.142565002E0,-9.337667767E0,-2.546228528E0,1.017600284E1
7.180335167E0,-3.393847341E0,-8.430379872E0,-3.307726040E0,9.671119693E0
7.190303167E0,-2.987608525E0,-7.660252454E0,-3.879132326E0,9.091366232E0
7.200270167E0,-2.112579427E0,-6.885123913E0,-4.083794814E0,8.279209094E0
7.210237167E0,-1.453814278E0,-5.932076878E0,-3.809950410E0,7.198530000E0
7.220204167E0,-9.456467986E-1,-5.342078201E0,-3.425864940E0,6.416276019E0
7.230171167E0,-6.934189653E-1,-5.036254789E0,-2.651697973E0,5.733776617E0
7.240139167E0,-1.000069174E0,-4.906422043E0,-1.558578840E0,5.244261971E0
7.250106167E0,-1.351366382E0,-4.806339346E0,-2.308623996E-1,4.998038260E0
7.260073167E0,-1.302269066E0,-4.522188638E0,1.178442872E0,4.851270185E0
7.270040167E0,-7.068871495E-1,-4.112349692E0,2.019002050E0,4.635458845E0
7.280008167E0,1.738225186E-1,-3.706875107E0,2.346547283E0,4.390606049E0
7.289975167E0,1.284219881E0,-3.239235849E0,2.384634584E0,4.222363282E0
7.299942167E0,2.418076564E0,-2.756396170E0,2.607710831E0,4.499441065E0
7.309909167E0,3.043078721E0,-2.108060991E0,2.632638096E0,4.542579949E0
7.319877167E0,3.122982970E0,-1.668667878E0,2.204207928E0,4.170852156E0
7.329844167E0,3.088557195E0,-1.532040668E0,1.790978765E0,3.885091903E0
7.339811583E0,2.771267978E0,-1.412214847E0,1.547706528E0,3.474143416E0
7.349778583E0,2.480233636E0,-1.226191528E0,1.114516141E0,2.982825972E0
7.359746583E0,2.531036292E0,-9.251096231E-1,5.773078805E-1,2.755949368E0
7.369713583E0,2.587237390E0,-6.427388084E-1,2.984377939E-1,2.682531567E0
7.379680583E0,2.527841958E0,-5.435899115E-1,5.010631120E-1,2.633731042E0
7.389647583E0,2.556192183E0,-5.443278301E-1,9.551877004E-1,2.782587790E0
7.399614583E0,2.478467485E0,-6.994094378E-1,1.488169593E0,2.974327382E0
7.409582583E0,2.058402343E0,-9.184432125E-1,1.721461803E0,2.836192673E0
7.419549583E0,1.645222443E0,-1.035279937E0,1.390492440E0,2.389985494E0
7.429516583E0,1.611248074E0,-8.882359117E-1,1.332693298E0,2.271817514E0
7.439483583E0,1.643378232E0,-5.246706605E-1,1.572237936E0,2.334074430E0
7.449451583E0,1.579436151E0,-5.064612615E-1,1.782248288E0,2.434652033E0
7.459418583E0,1.099921783E0,-4.602577329E-1,1.973614792E0,2.305823163E0
7.469385583E0,4.161703116E-1,-6.506027287E-1,1.625860412E0,1.799973255E0
7.479352583E0,1.217176875E-1,-1.045824221E0,1.224776502E0,1.615128780E0
7.489320583E0,-2.408935905E-2,-9.334313804E-1,1.782327810E0,2.012105082E0
7.499287583E0,6.658019811E-2,-9.117212534E-1,2.194845366E0,2.377606937E0
7.509254583E0,-2.118914008E-2,-7.668623328E-1,2.137887638E0,2.271363109E0
7.519221583E0,-8.032554030E-2,-6.116889238E-1,1.739388782E0,1.845559229E0
7.529189583E0,1.056591868E-3,-3.857501721E-1,1.539160237E0,1.586763545E0
7.539156583E0,2.575318426E-1,-2.694309264E-1,1.213232929E0,1.269192583E0
7.549123583E0,5.739860773E-1,1.482093751E-2,5.942490184E-1,8.263241332E-1
7.559090583E0,8.540276536E-1,4.077813113E-1,-3.674723607E-1,1.015226461E0
7.569057583E0,9.381983230E-1,8.045388669E-1,-1.120216007E0,1.668047596E0
7.579025583E0,1.000775225E0,9.743180358E-1,-1.349047376E0,1.941848477E0
7.588992583E0,8.974528778E-1,1.084038114E0,-1.281332526E0,1.903253357E0
7.598959583E0,7.446011057E-1,1.017924816E0,-1.346186333E0,1.844673245E0
7.608926583E0,5.702312878E-1,8.750182807E-1,-1.166767445E0,1.565939649E0
7.618894583E0,4.058625840E-1,8.066380173E-1,-8.381580180E-1,1.232030110E0
7.628861583E0,5.042718447E-1,7.622488797E-1,-7.412053353E-1,1.176732254E0
7.638828583E0,5.645621198E-1,8.112970787E-1,-8.941842842E-1,1.332853657E0
7.648795583E0,4.914230999E-1,8.454559278E-1,-9.863498515E-1,1.388948674E0
7.658763583E0,3.878613093E-1,7.528067958E-1,-9.219948113E-1,1.251890131E0
7.668730583E0,2.937684998E-1,7.372789299E-1,-9.550374269E-1,1.241763520E0
7.678697583E0,1.819595039E-2,6.899655998E-1,-1.134894857E0,1.328295885E0
7.688664583E0,-1.547965559E-1,6.432235426E-1,-1.444008497E0,1.588351044E0
7.698631583E0,-2.137899917E-1,6.317413652E-1,-1.569618384E0,1.705434016E0
7.708599583E0,-1.879204479E-1,6.214479268E-1,-1.569971555E0,1.698917981E0
7.718566583E0,-2.581136405E-2,5.617279744E-1,-1.609460726E0,1.704866087E0
7.728533583E0,1.862037054E-1,6.116111559E-1,-1.588592598E0,1.712415391E0
7.738500583E0,3.140805575E-1,7.156208432E-1,-1.361392018E0,1.569760496E0
7.748468583E0,1.371289015E-1,5.565660524E-1,-1.406146021E0,1.518491600E0
7.758435583E0,-5.264622474E-1,3.134435034E-1,-1.529602379E0,1.647753854E0
7.768402583E0,-1.042587787E0,1.077343637E-1,-1.818122125E0,2.098610028E0
7.778369583E0,-1.117485942E0,7.831526756E-2,-1.919429229E0,2.222412356E0
7.788337583E0,-8.126662043E-1,1.507154918E-1,-1.829673300E0,2.007696666E0
7.798304583E0,-3.836717793E-1,4.076865864E-1,-1.693039073E0,1.783197602E0
7.808271583E0,-1.640000734E-1,6.079841280E-1,-1.745710207E0,1.855813797E0
7.818238583E0,1.931539983E-2,8.073525470E-1,-1.975518061E0,2.134212461E0
7.828205583E0,7.062530190E-2,8.518621373E-1,-1.735469978E0,1.934557592E0
7.838173583E0,3.498853979E0,1.049723144E0,2.609717888E0,4.489379166E0
7.848140583E0,1.984426879E0,1.981916669E0,2.127423753E0,3.520209588E0
7.858107583E0,2.298298983E0,1.110392100E0,-1.822444972E0,3.136312246E0
7.868074583E0,-1.367593575E-1,1.284413424E0,-1.169027978E-1,1.296953056E0
7.878042583E0,-3.730699003E-1,1.496051055E-1,-2.774398577E-1,4.884011801E-1
7.888009583E0,3.792901683E-1,1.281336619E0,2.850733978E-1,1.366364301E0
7.897976583E0,-4.922039590E-1,4.455905771E-1,2.411081833E-1,7.063631189E-1
7.907943583E0,-7.823293877E-1,2.130783856E-2,-5.628620419E-1,9.640056914E-1
7.917911583E0,-6.180495250E-1,5.560895044E-1,-1.701683889E0,1.893924183E0
7.927878583E0,-7.234903184E-1,5.603006691E-1,-4.355424294E-1,1.013445750E0
7.937845583E0,-1.008154119E0,-3.645446599E-1,-1.099851909E0,1.535884682E0
7.947812583E0,-7.870518914E-1,3.136563420E-2,-4.975951284E-1,9.316841710E-1
7.957780583E0,-3.908102612E-2,-2.458818501E-1,-2.173763815E-1,3.305112737E-1
7.967747583E0,-2.569064829E-1,-3.300004792E-1,8.380346417E-2,4.265258232E-1
7.977714583E0,-8.628990492E-1,-6.859579182E-1,-1.096703768E-2,1.102385282E0
7.987681583E0,-1.174741585E0,-8.403811294E-1,-2.853850543E-1,1.472312081E0
7.997648583E0,-1.266629994E0,-5.969381529E-1,-1.384728840E-1,1.407075492E0
8.007616583E0,-9.451898387E-1,-3.629419380E-1,3.123626456E-1,1.059566470E0
8.017583583E0,-9.067598909E-1,-3.739896673E-1,6.698412377E-1,1.187757995E0
8.027550583E0,-7.505956712E-1,-3.229960996E-1,8.335173753E-1,1.167249569E0
8.037517583E0,-2.206236327E-1,2.918696165E-2,2.942447555E-1,3.689263370E-1
8.047485583E0,1.391295263E-1,1.994730842E-1,-2.426945329E-1,3.435799364E-1
8.057452583E0,1.666248519E-1,1.583519554E-1,-5.029371446E-1,5.529782586E-1
8.067419583E0,8.913769629E-3,9.647496521E-2,-4.075857219E-1,4.189427108E-1
8.077386583E0,8.902952280E-3,-4.733087182E-2,-7.607666105E-2,9.003961541E-2
8.087354583E0,1.797015650E-1,1.348192513E-2,8.193966419E-2,1.979609137E-1
8.097321583E0,3.705643684E-2,-9.798413157E-2,-1.002575290E-1,1.450022127E-1
8.107288583E0,-2.674253315E-2,-8.106228948E-2,1.259759223E-1,1.521715836E-1
8.117255583E0,-2.242249693E-1,-9.443954945E-2,3.431032124E-1,4.206132187E-1
8.127222583E0,-1.138832591E-1,-9.745671272E-2,3.363508478E-1,3.682378312E-1
8.137190583E0,1.720192007E-1,7.157576680E-2,2.332644358E-1,2.985397676E-1
8.147157583E0,2.986605728E-1,1.882207024E-1,-4.147430062E-3,3.530472656E-1
8.157124583E0,1.563238121E-1,1.389912397E-1,-2.057351598E-1,2.933984576E-1
8.167091583E0,-6.530667454E-2,1.265688300E-2,-2.585609525E-1,2.669811316E-1
8.177059583E0,-1.175041839E-1,-1.120174491E-1,1.439876854E-2,1.629799579E-1
8.187026583E0,-2.374299923E-1,-2.508215779E-1,1.129781467E-1,3.633848192E-1
8.196993583E0,-3.693945963E-1,-3.267447495E-1,-3.222692907E-3,4.931783500E-1
8.206960583E0,-3.789065909E-1,-4.040648210E-1,-1.094829150E0,1.226983885E0
8.216928583E0,1.998528609E-1,-4.670989752E-2,-4.850323856E-1,5.266682026E-1
8.226895583E0,6.721239907E-1,-2.465835160E-1,1.218071207E0,1.412887665E0
8.236862583E0,2.902782968E-1,-4.120579648E-1,6.934575570E-1,8.572844564E-1
8.246829583E0,-6.722485363E-2,-3.704526865E-1,4.216392124E-1,5.652733846E-1
8.256796583E0,-4.574514348E-2,-3.581676865E-1,5.944203418E-1,6.954942506E-1
8.266764583E0,-9.448490191E-2,-2.238974887E-1,5.891277346E-1,6.372824882E-1
8.276731583E0,-2.697432043E-1,-2.556174642E-1,1.651560679E-1,4.066671994E-1
8.286698583E0,-2.142554666E-1,-2.849979687E-1,-3.272344539E-1,4.839541661E-1